immi_code,province_code,year,month,total_approval
FS,NB,2018,May,20
FS,QC,2018,May,1030
FS,ON,2018,May,3180
FS,MB,2018,May,240
FS,SK,2018,May,155
FS,BC,2018,May,1110
FS,YT,2018,May,5
FS,NT,2018,May,5
FS,NL,2018,June,25
FS,PE,2018,June,10
FS,NS,2018,June,65
FS,NB,2018,June,35
FS,QC,2018,June,1025
FS,ON,2018,June,3790
FS,MB,2018,June,210
FS,SK,2018,June,135
FS,BC,2018,June,1460
FS,NT,2018,June,10
FS,NL,2018,July,25
FS,PE,2018,July,20
FS,NS,2018,July,65
FS,NB,2018,July,35
FS,QC,2018,July,1080
FS,ON,2018,July,3665
FS,MB,2018,July,220
FS,SK,2018,July,180
FS,BC,2018,July,1475
FS,NL,2018,August,15
FS,PE,2018,August,15
FS,NS,2018,August,50
FS,NB,2018,August,45
FS,QC,2018,August,1095
FS,ON,2018,August,3050
FS,MB,2018,August,190
FS,SK,2018,August,155
FS,BC,2018,August,1050
FS,NT,2018,August,10
FS,NL,2018,September,10
FS,PE,2018,September,15
FS,NS,2018,September,70
FS,NB,2018,September,40
FS,QC,2018,September,1055
FS,ON,2018,September,3135
FS,MB,2018,September,230
FS,SK,2018,September,165
FS,BC,2018,September,1235
FS,YT,2018,September,5
FS,NT,2018,September,5
FS,NL,2018,October,25
FS,PE,2018,October,5
FS,NS,2018,October,80
FS,NB,2018,October,40
FS,QC,2018,October,1050
FS,ON,2018,October,3560
FS,MB,2018,October,305
FS,SK,2018,October,245
FS,BC,2018,October,1310
FS,YT,2018,October,5
FS,NT,2018,October,10
FS,NL,2018,November,25
FS,PE,2018,November,10
FS,NS,2018,November,70
FS,NB,2018,November,45
FS,QC,2018,November,1350
FS,ON,2018,November,3525
FS,MB,2018,November,290
FS,SK,2018,November,180
FS,BC,2018,November,1350
FS,YT,2018,November,5
FS,NT,2018,November,5
FS,NL,2018,December,15
FS,PE,2018,December,10
FS,NS,2018,December,60
FS,NB,2018,December,45
FS,QC,2018,December,1195
FS,ON,2018,December,3765
FS,MB,2018,December,305
FS,SK,2018,December,225
FS,BC,2018,December,1620
FS,AB,2018,January,845
FS,AB,2018,February,975
FS,AB,2018,March,1080
FS,AB,2018,April,1090
FS,AB,2018,May,1230
FS,AB,2018,June,1150
FS,AB,2018,July,1215
FS,AB,2018,August,1005
FS,AB,2018,September,1280
FS,AB,2018,October,1340
FS,AB,2018,November,1405
FS,AB,2018,December,1320
FS,NL,2019,January,15
FS,PE,2019,January,5
FS,NS,2019,January,60
FS,NB,2019,January,20
FS,QC,2019,January,760
FS,ON,2019,January,2775
FS,MB,2019,January,205
FS,SK,2019,January,185
FS,BC,2019,January,900
FS,YT,2019,January,10
FS,NT,2019,January,10
FS,NL,2019,February,20
FS,PE,2019,February,5
FS,NS,2019,February,45
FS,NB,2019,February,20
FS,QC,2019,February,640
FS,ON,2019,February,3105
FS,MB,2019,February,210
FS,SK,2019,February,165
FS,BC,2019,February,1025
FS,YT,2019,February,5
FS,NT,2019,February,5
FS,NL,2019,March,15
FS,PE,2019,March,10
FS,NS,2019,March,65
FS,NB,2019,March,40
FS,QC,2019,March,925
FS,ON,2019,March,3785
FS,MB,2019,March,295
FS,SK,2019,March,240
FS,BC,2019,March,1055
FS,YT,2019,March,10
FS,NT,2019,March,5
FS,NL,2019,April,25
FS,PE,2019,April,15
FS,NS,2019,April,100
FS,NB,2019,April,45
FS,QC,2019,April,800
FS,ON,2019,April,3405
FS,MB,2019,April,260
FS,SK,2019,April,240
FS,BC,2019,April,1400
FS,YT,2019,April,10
FS,NT,2019,April,15
FS,NL,2019,May,40
FS,PE,2019,May,15
FS,NS,2019,May,115
FS,NB,2019,May,40
FS,QC,2019,May,975
FS,ON,2019,May,4620
FS,MB,2019,May,370
FS,SK,2019,May,250
FS,BC,2019,May,1850
FS,YT,2019,May,10
FS,NT,2019,May,10
FS,NL,2019,June,20
FS,PE,2019,June,15
FS,NS,2019,June,60
FS,NB,2019,June,40
FS,QC,2019,June,840
FS,ON,2019,June,4265
FS,MB,2019,June,345
FS,SK,2019,June,270
FS,BC,2019,June,1895
FS,YT,2019,June,10
FS,NT,2019,June,10
FS,NL,2019,July,20
FS,PE,2019,July,20
FS,NS,2019,July,85
FS,NB,2019,July,40
FS,QC,2019,July,870
FS,ON,2019,July,3995
FS,MB,2019,July,275
FS,SK,2019,July,175
FS,BC,2019,July,1635
FS,YT,2019,July,15
FS,NT,2019,July,5
FS,NL,2019,August,20
FS,PE,2019,August,15
FS,NS,2019,August,60
FS,NB,2019,August,35
FS,QC,2019,August,610
FS,ON,2019,August,3210
FS,MB,2019,August,200
FS,SK,2019,August,205
FS,BC,2019,August,1405
FS,NU,2019,August,5
FS,NL,2019,September,15
FS,PE,2019,September,5
FS,NS,2019,September,75
FS,NB,2019,September,35
FS,QC,2019,September,900
FS,ON,2019,September,3710
FS,MB,2019,September,310
FS,SK,2019,September,190
FS,BC,2019,September,1490
FS,YT,2019,September,10
FS,NT,2019,September,5
FS,NL,2019,October,10
FS,PE,2019,October,5
FS,NS,2019,October,75
FS,NB,2019,October,20
FS,QC,2019,October,775
FS,ON,2019,October,3430
FS,MB,2019,October,260
FS,SK,2019,October,205
FS,BC,2019,October,1340
FS,YT,2019,October,5
FS,NU,2019,October,5
FS,NL,2019,November,25
FS,PE,2019,November,10
FS,NS,2019,November,85
FS,NB,2019,November,50
FS,QC,2019,November,805
FS,ON,2019,November,3270
FS,MB,2019,November,230
FS,SK,2019,November,140
FS,BC,2019,November,1065
FS,YT,2019,November,5
FS,NT,2019,November,10
FS,NL,2019,December,20
FS,PE,2019,December,5
FS,NS,2019,December,55
FS,NB,2019,December,50
FS,QC,2019,December,785
FS,ON,2019,December,3000
FS,MB,2019,December,195
FS,SK,2019,December,160
FS,BC,2019,December,1195
FS,YT,2019,December,10
FS,NT,2019,December,5
FS,AB,2019,January,1140
FS,AB,2019,February,1130
FS,AB,2019,March,1280
FS,AB,2019,April,1385
FS,AB,2019,May,1775
FS,AB,2019,June,1530
FS,AB,2019,July,1290
FS,AB,2019,August,1085
FS,AB,2019,September,1245
FS,AB,2019,October,1260
FS,AB,2019,November,1105
FS,AB,2019,December,1080
FS,NL,2020,January,10
FS,PE,2020,January,5
FS,NS,2020,January,60
FS,NB,2020,January,20
FS,QC,2020,January,650
FS,ON,2020,January,2945
FS,MB,2020,January,170
FS,SK,2020,January,130
FS,BC,2020,January,1160
FS,YT,2020,January,5
FS,NT,2020,January,5
FS,NL,2020,February,15
FS,PE,2020,February,10
FS,NS,2020,February,65
FS,NB,2020,February,25
FS,QC,2020,February,765
FS,ON,2020,February,3395
FS,MB,2020,February,210
FS,SK,2020,February,195
FS,BC,2020,February,1205
FS,YT,2020,February,10
FS,NT,2020,February,10
FS,NU,2020,February,5
FS,NL,2020,March,25
FS,PE,2020,March,10
FS,NS,2020,March,50
FS,NB,2020,March,30
FS,QC,2020,March,540
FS,ON,2020,March,2795
FS,MB,2020,March,180
FS,SK,2020,March,130
FS,BC,2020,March,925
FS,YT,2020,March,5
FS,NT,2020,March,10
FS,QC,2020,April,60
FS,ON,2020,April,455
FS,MB,2020,April,25
FS,SK,2020,April,15
FS,BC,2020,April,90
FS,NL,2020,May,5
FS,PE,2020,May,5
FS,NS,2020,May,45
FS,NB,2020,May,30
FS,QC,2020,May,520
FS,ON,2020,May,1000
FS,MB,2020,May,70
FS,SK,2020,May,60
FS,BC,2020,May,260
FS,NL,2020,June,10
FS,NS,2020,June,30
FS,NB,2020,June,15
FS,QC,2020,June,385
FS,ON,2020,June,1220
FS,MB,2020,June,110
FS,SK,2020,June,60
FS,BC,2020,June,620
FS,NL,2020,July,10
FS,PE,2020,July,5
FS,NS,2020,July,40
FS,NB,2020,July,15
FS,QC,2020,July,565
FS,ON,2020,July,1395
FS,MB,2020,July,115
FS,SK,2020,July,65
FS,BC,2020,July,575
FS,NL,2020,August,10
FS,PE,2020,August,10
FS,NS,2020,August,35
FS,NB,2020,August,15
FS,QC,2020,August,685
FS,ON,2020,August,1530
FS,MB,2020,August,90
FS,SK,2020,August,70
FS,BC,2020,August,575
FS,NL,2020,Septermber,5
FS,NS,2020,Septermber,30
FS,NB,2020,Septermber,15
FS,QC,2020,Septermber,620
FS,ON,2020,Septermber,2060
FS,MB,2020,Septermber,145
FS,SK,2020,Septermber,95
FS,BC,2020,Septermber,675
FS,NL,2020,October,10
FS,NS,2020,October,35
FS,NB,2020,October,30
FS,QC,2020,October,800
FS,ON,2020,October,1975
FS,MB,2020,October,100
FS,SK,2020,October,90
FS,BC,2020,October,575
FS,NT,2020,October,5
FS,NL,2020,November,20
FS,NS,2020,November,40
FS,NB,2020,November,25
FS,QC,2020,November,895
FS,ON,2020,November,1620
FS,MB,2020,November,110
FS,SK,2020,November,80
FS,BC,2020,November,670
FS,NL,2020,December,15
FS,PE,2020,December,5
FS,NS,2020,December,50
FS,NB,2020,December,30
FS,QC,2020,December,1310
FS,ON,2020,December,1845
FS,MB,2020,December,170
FS,SK,2020,December,135
FS,BC,2020,December,705
FS,NT,2020,December,10
FS,AB,2020,January,920
FS,AB,2020,February,1160
FS,AB,2020,March,960
FS,AB,2020,April,100
FS,AB,2020,May,355
FS,AB,2020,June,400
FS,AB,2020,July,525
FS,AB,2020,August,525
FS,AB,2020,Septermber,615
FS,AB,2020,October,615
FS,AB,2020,November,630
FS,AB,2020,December,745
FS,NL,2021,January,10
FS,NS,2021,January,25
FS,NB,2021,January,15
FS,QC,2021,January,775
FS,ON,2021,January,2245
FS,MB,2021,January,135
FS,SK,2021,January,120
FS,BC,2021,January,670
FS,NL,2021,February,10
FS,PE,2021,February,5
FS,NS,2021,February,35
FS,NB,2021,February,15
FS,QC,2021,February,990
FS,ON,2021,February,2360
FS,MB,2021,February,170
FS,SK,2021,February,140
FS,BC,2021,February,890
FS,YT,2021,February,5
FS,NL,2021,March,10
FS,PE,2021,March,10
FS,NS,2021,March,50
FS,NB,2021,March,35
FS,QC,2021,March,795
FS,ON,2021,March,1910
FS,MB,2021,March,130
FS,SK,2021,March,90
FS,BC,2021,March,805
FS,YT,2021,March,10
FS,NT,2021,March,5
FS,PE,2021,April,10
FS,NS,2021,April,20
FS,NB,2021,April,20
FS,QC,2021,April,775
FS,ON,2021,April,2130
FS,MB,2021,April,135
FS,SK,2021,April,115
FS,BC,2021,April,965
FS,NT,2021,April,5
FS,NL,2021,May,10
FS,NS,2021,May,50
FS,NB,2021,May,25
FS,QC,2021,May,770
FS,ON,2021,May,1715
FS,MB,2021,May,95
FS,SK,2021,May,75
FS,BC,2021,May,690
FS,NT,2021,May,5
FS,NL,2021,June,20
FS,PE,2021,June,5
FS,NS,2021,June,45
FS,NB,2021,June,40
FS,QC,2021,June,930
FS,ON,2021,June,2630
FS,MB,2021,June,145
FS,SK,2021,June,115
FS,BC,2021,June,1205
FS,NT,2021,June,5
FS,NL,2021,July,10
FS,PE,2021,July,10
FS,NS,2021,July,60
FS,NB,2021,July,45
FS,QC,2021,July,1190
FS,ON,2021,July,3265
FS,MB,2021,July,185
FS,SK,2021,July,140
FS,BC,2021,July,1305
FS,YT,2021,July,10
FS,NT,2021,July,5
FS,NL,2021,August,15
FS,PE,2021,August,10
FS,NS,2021,August,70
FS,NB,2021,August,30
FS,QC,2021,August,1140
FS,ON,2021,August,2875
FS,MB,2021,August,160
FS,SK,2021,August,115
FS,BC,2021,August,1195
FS,YT,2021,August,10
FS,NL,2021,September,25
FS,PE,2021,September,25
FS,NS,2021,September,85
FS,NB,2021,September,55
FS,QC,2021,September,1820
FS,ON,2021,September,4235
FS,MB,2021,September,290
FS,SK,2021,September,185
FS,BC,2021,September,1595
FS,YT,2021,September,10
FS,NT,2021,September,5
FS,NL,2021,October,15
FS,PE,2021,October,20
FS,NS,2021,October,85
FS,NB,2021,October,55
FS,QC,2021,October,1750
FS,ON,2021,October,4540
FS,MB,2021,October,330
FS,SK,2021,October,205
FS,BC,2021,October,1695
FS,YT,2021,October,5
FS,NT,2021,October,15
FS,NL,2021,November,25
FS,PE,2021,November,15
FS,NS,2021,November,105
FS,NB,2021,November,45
FS,QC,2021,November,1540
FS,ON,2021,November,4370
FS,MB,2021,November,285
FS,SK,2021,November,205
FS,BC,2021,November,1640
FS,YT,2021,November,5
FS,NL,2021,December,20
FS,PE,2021,December,15
FS,NS,2021,December,100
FS,NB,2021,December,40
FS,QC,2021,December,1420
FS,ON,2021,December,4400
FS,MB,2021,December,285
FS,SK,2021,December,155
FS,BC,2021,December,1640
FS,YT,2021,December,5
FS,NT,2021,December,10
FS,AB,2021,January,655
FS,AB,2021,February,795
FS,AB,2021,March,625
FS,AB,2021,April,610
FS,AB,2021,May,470
FS,AB,2021,June,820
FS,AB,2021,July,955
FS,AB,2021,August,725
FS,AB,2021,September,1290
FS,AB,2021,October,1450
FS,AB,2021,November,1310
FS,AB,2021,December,1240
FS,NL,2022,January,15
FS,PE,2022,January,10
FS,NS,2022,January,80
FS,NB,2022,January,30
FS,QC,2022,January,815
FS,ON,2022,January,3450
FS,MB,2022,January,175
FS,SK,2022,January,155
FS,BC,2022,January,1365
FS,NL,2022,February,10
FS,PE,2022,February,15
FS,NS,2022,February,65
FS,NB,2022,February,50
FS,QC,2022,February,1090
FS,ON,2022,February,3665
FS,MB,2022,February,215
FS,SK,2022,February,180
FS,BC,2022,February,1535
FS,YT,2022,February,5
FS,NT,2022,February,5
FS,NL,2022,March,20
FS,PE,2022,March,10
FS,NS,2022,March,90
FS,NB,2022,March,35
FS,QC,2022,March,1155
FS,ON,2022,March,4375
FS,MB,2022,March,290
FS,SK,2022,March,205
FS,BC,2022,March,1800
FS,YT,2022,March,10
FS,NL,2022,April,20
FS,PE,2022,April,10
FS,NS,2022,April,85
FS,NB,2022,April,35
FS,QC,2022,April,955
FS,ON,2022,April,4240
FS,MB,2022,April,245
FS,SK,2022,April,155
FS,BC,2022,April,1375
FS,YT,2022,April,10
FS,NT,2022,April,10
FS,NL,2022,May,10
FS,PE,2022,May,20
FS,NS,2022,May,95
FS,NB,2022,May,40
FS,QC,2022,May,1150
FS,ON,2022,May,4480
FS,MB,2022,May,280
FS,SK,2022,May,230
FS,AB,2022,January,1010
FS,AB,2022,February,1250
FS,AB,2022,March,1445
FS,BC,2022,May,1460
FS,YT,2022,May,5
FS,NT,2022,May,10
FS,NL,2022,June,20
FS,PE,2022,June,15
FS,NS,2022,June,95
FS,NB,2022,June,50
FS,QC,2022,June,1400
FS,ON,2022,June,4905
FS,MB,2022,June,250
FS,SK,2022,June,225
FS,AB,2022,April,1115
FS,AB,2022,May,1175
FS,AB,2022,June,1435
FS,AB,2022,July,1210
FS,BC,2022,June,1595
FS,YT,2022,June,10
FS,NT,2022,June,5
FS,NL,2022,July,30
FS,PE,2022,July,15
FS,NS,2022,July,120
FS,NB,2022,July,65
FS,QC,2022,July,1380
FS,ON,2022,July,4750
FS,MB,2022,July,230
FS,SK,2022,July,220
FS,BC,2022,July,1680
FS,YT,2022,July,10
SUV,QC,2017,July,590
SUV,QC,2017,June,535
SUV,QC,2017,March,545
SUV,QC,2017,May,350
SUV,QC,2017,November,120
SUV,QC,2017,October,210
SUV,QC,2017,September,290
SUV,QC,2018,April,215
SUV,QC,2018,August,820
SUV,QC,2018,December,295
SUV,QC,2018,February,175
SUV,QC,2018,January,100
SUV,QC,2018,July,385
SUV,QC,2018,June,495
SUV,QC,2018,March,235
SUV,QC,2018,May,295
SUV,QC,2018,November,305
SUV,QC,2018,October,445
SUV,QC,2018,September,420
SUV,QC,2019,April,380
SUV,QC,2019,August,275
SUV,QC,2019,December,195
SUV,QC,2019,February,375
SUV,QC,2019,January,495
SUV,QC,2019,July,280
SUV,QC,2019,June,240
SUV,QC,2019,March,315
SUV,QC,2019,May,250
SUV,QC,2019,November,150
SUV,QC,2019,October,200
SUV,QC,2019,September,220
SUV,QC,2020,August,75
SUV,QC,2020,December,45
SUV,QC,2020,February,115
SUV,QC,2020,January,355
SUV,QC,2020,July,80
SUV,QC,2020,June,65
SUV,QC,2020,March,65
SUV,QC,2020,May,25
SUV,QC,2020,November,125
SUV,QC,2020,October,75
SUV,QC,2020,Septermber,65
SUV,QC,2021,April,105
SUV,QC,2021,August,295
SUV,QC,2021,December,75
SUV,QC,2021,February,100
SUV,QC,2021,January,80
SUV,QC,2021,July,475
SUV,QC,2021,June,90
SUV,QC,2021,March,125
SUV,QC,2021,May,40
SUV,QC,2021,November,50
SUV,QC,2021,October,80
SUV,QC,2021,September,155
SUV,QC,2022,April,275
SUV,QC,2022,February,180
SUV,QC,2022,January,230
SUV,QC,2022,July,1110
SUV,QC,2022,June,590
SUV,QC,2022,March,220
SUV,QC,2022,May,405
TRPR,ON,2021,June,15
TRPR,BC,2021,June,10
TRPR,NS,2021,July,5
TRPR,ON,2021,July,155
TRPR,MB,2021,July,15
TRPR,BC,2021,July,105
TRPR,NL,2021,August,5
TRPR,PE,2021,August,5
TRPR,NS,2021,August,40
TRPR,NB,2021,August,20
TRPR,ON,2021,August,815
TRPR,MB,2021,August,80
TRPR,SK,2021,August,15
TRPR,BC,2021,August,470
TRPR,NL,2021,September,15
TRPR,PE,2021,September,35
TRPR,NS,2021,September,155
TRPR,NB,2021,September,70
TRPR,ON,2021,September,2210
TRPR,MB,2021,September,185
TRPR,SK,2021,September,80
TRPR,BC,2021,September,1185
TRPR,NT,2021,September,10
TRPR,NL,2021,October,15
TRPR,PE,2021,October,30
TRPR,NS,2021,October,190
TRPR,NB,2021,October,90
TRPR,ON,2021,October,2800
TRPR,MB,2021,October,225
TRPR,SK,2021,October,100
TRPR,BC,2021,October,1465
TRPR,YT,2021,October,15
TRPR,NT,2021,October,10
TRPR,NL,2021,November,35
TRPR,PE,2021,November,40
TRPR,NS,2021,November,325
TRPR,NB,2021,November,120
TRPR,ON,2021,November,3935
TRPR,MB,2021,November,345
TRPR,SK,2021,November,110
TRPR,BC,2021,November,1665
TRPR,YT,2021,November,15
TRPR,NL,2021,December,35
TRPR,PE,2021,December,50
TRPR,NS,2021,December,200
TRPR,NB,2021,December,110
TRPR,ON,2021,December,3005
TRPR,MB,2021,December,220
TRPR,SK,2021,December,105
TRPR,BC,2021,December,1190
TRPR,YT,2021,December,15
TRPR,AB,2021,July,20
TRPR,AB,2021,August,130
TRPR,AB,2021,September,260
TRPR,AB,2021,October,365
TRPR,AB,2021,November,495
TRPR,AB,2021,December,430
TRPR,NL,2022,January,55
TRPR,PE,2022,January,40
TRPR,NS,2022,January,255
TRPR,NB,2022,January,130
TRPR,ON,2022,January,3840
TRPR,MB,2022,January,280
TRPR,SK,2022,January,160
TRPR,BC,2022,January,1755
TRPR,YT,2022,January,15
TRPR,NT,2022,January,5
TRPR,NL,2022,February,30
TRPR,PE,2022,February,35
TRPR,NS,2022,February,175
TRPR,NB,2022,February,90
TRPR,ON,2022,February,3145
TRPR,MB,2022,February,265
TRPR,SK,2022,February,125
TRPR,BC,2022,February,1535
TRPR,YT,2022,February,20
TRPR,NT,2022,February,5
TRPR,NL,2022,March,35
TRPR,PE,2022,March,25
TRPR,NS,2022,March,170
TRPR,NB,2022,March,100
TRPR,ON,2022,March,2725
TRPR,MB,2022,March,175
TRPR,SK,2022,March,105
TRPR,BC,2022,March,1195
TRPR,YT,2022,March,5
TRPR,NT,2022,March,5
TRPR,NL,2022,April,25
TRPR,PE,2022,April,30
TRPR,NS,2022,April,195
TRPR,NB,2022,April,100
TRPR,ON,2022,April,2340
TRPR,MB,2022,April,195
TRPR,SK,2022,April,85
TRPR,BC,2022,April,935
TRPR,YT,2022,April,5
TRPR,NT,2022,April,5
TRPR,NL,2022,May,20
TRPR,PE,2022,May,20
TRPR,NS,2022,May,90
TRPR,NB,2022,May,120
TRPR,ON,2022,May,1725
TRPR,MB,2022,May,140
TRPR,SK,2022,May,40
TRPR,BC,2022,May,665
TRPR,NL,2022,June,15
TRPR,PE,2022,June,20
TRPR,NS,2022,June,145
TRPR,NB,2022,June,135
TRPR,ON,2022,June,1950
TRPR,MB,2022,June,145
TRPR,SK,2022,June,60
TRPR,BC,2022,June,635
TRPR,YT,2022,June,5
TRPR,NT,2022,June,5
TRPR,NL,2022,July,15
TRPR,PE,2022,July,30
TRPR,NS,2022,July,90
TRPR,NB,2022,July,85
TRPR,ON,2022,July,1785
TRPR,MB,2022,July,155
TRPR,SK,2022,July,65
TRPR,AB,2022,January,525
TRPR,AB,2022,February,525
TRPR,AB,2022,March,360
TRPR,AB,2022,April,370
TRPR,AB,2022,May,250
TRPR,AB,2022,June,205
TRPR,AB,2022,July,170
TRPR,BC,2022,July,645
