noc_code,province_code,year,month,total_approval
0632,BC,2019,December,5
0632,ON,2019,December,5
0711,BC,2019,December,5
0711,ON,2019,December,10
0911,ON,2019,December,15
0911,QC,2019,December,5
0911,SK,2019,December,10
1111,AB,2019,December,10
1111,BC,2019,December,15
1111,NS,2019,December,10
1111,ON,2019,December,85
1111,QC,2019,December,30
1112,BC,2019,December,10
1112,ON,2019,December,70
1112,SK,2019,December,5
1114,ON,2019,December,25
1121,BC,2019,December,5
1121,ON,2019,December,35
1122,AB,2019,December,5
1122,BC,2019,December,10
1122,ON,2019,December,80
1122,QC,2019,December,35
1122,SK,2019,December,10
1123,BC,2019,December,20
1123,MB,2019,December,5
1123,NS,2019,December,5
1123,ON,2019,December,50
1123,QC,2019,December,10
1212,ON,2019,December,5
1215,ON,2019,December,25
1221,AB,2019,December,10
1221,BC,2019,December,20
1221,MB,2019,December,5
1221,ON,2019,December,30
1221,QC,2019,December,10
1222,ON,2019,December,5
1223,BC,2019,December,10
1223,ON,2019,December,25
1225,ON,2019,December,10
1241,AB,2019,December,15
1241,BC,2019,December,35
1241,MB,2019,December,10
1241,NS,2019,December,5
1241,ON,2019,December,55
1241,QC,2019,December,10
1242,ON,2019,December,5
1243,ON,2019,December,5
1311,AB,2019,December,5
1311,BC,2019,December,20
1311,MB,2019,December,5
1311,ON,2019,December,30
1311,QC,2019,December,10
1431,QC,2019,December,15
2112,ON,2019,December,5
2113,ON,2019,December,5
2121,BC,2019,December,5
2121,ON,2019,December,15
2121,QC,2019,December,10
2131,AB,2019,December,5
2131,BC,2019,December,15
2131,ON,2019,December,20
2131,QC,2019,December,10
2132,BC,2019,December,10
2132,ON,2019,December,45
2132,QC,2019,December,5
2133,BC,2019,December,5
2133,ON,2019,December,30
2133,QC,2019,December,10
2133,SK,2019,December,5
2134,AB,2019,December,5
2141,BC,2019,December,5
2141,ON,2019,December,30
2146,ON,2019,December,10
2147,ON,2019,December,20
2147,QC,2019,December,10
2151,BC,2019,December,5
2151,ON,2019,December,15
2161,ON,2019,December,25
2171,AB,2019,December,5
2171,BC,2019,December,30
2171,MB,2019,December,10
2171,ON,2019,December,150
2171,QC,2019,December,15
2172,BC,2019,December,10
2172,ON,2019,December,35
2173,AB,2019,December,10
2173,BC,2019,December,60
2173,ON,2019,December,155
2173,QC,2019,December,5
2173,SK,2019,December,5
2174,BC,2019,December,15
2174,MB,2019,December,5
2174,ON,2019,December,100
2174,QC,2019,December,20
2175,BC,2019,December,10
2175,ON,2019,December,25
2211,ON,2019,December,15
2211,SK,2019,December,5
2231,QC,2019,December,5
2232,ON,2019,December,10
2233,ON,2019,December,10
2241,ON,2019,December,10
2251,ON,2019,December,5
2253,ON,2019,December,5
2263,ON,2019,December,5
2281,ON,2019,December,15
2281,QC,2019,December,10
2282,BC,2019,December,5
2282,ON,2019,December,25
2283,ON,2019,December,25
3012,ON,2019,December,5
3012,QC,2019,December,90
3111,AB,2019,December,5
3111,ON,2019,December,15
3112,AB,2019,December,10
3112,ON,2019,December,15
3113,BC,2019,December,10
3113,ON,2019,December,25
3131,AB,2019,December,5
3131,ON,2019,December,20
3413,NS,2019,December,5
4011,AB,2019,December,10
4011,BC,2019,December,20
4011,ON,2019,December,50
4011,QC,2019,December,15
4012,AB,2019,December,5
4012,BC,2019,December,15
4012,ON,2019,December,25
4021,BC,2019,December,10
4021,ON,2019,December,25
4021,QC,2019,December,10
4031,BC,2019,December,10
4031,ON,2019,December,20
4031,QC,2019,December,20
4032,BC,2019,December,10
4032,ON,2019,December,15
4112,AB,2019,December,5
4112,BC,2019,December,10
4112,ON,2019,December,35
4151,ON,2019,December,5
4161,ON,2019,December,10
4163,BC,2019,December,5
4163,ON,2019,December,30
4163,QC,2019,December,5
4164,ON,2019,December,5
4165,ON,2019,December,20
4166,ON,2019,December,5
4211,ON,2019,December,10
4212,ON,2019,December,5
4214,AB,2019,December,5
4214,BC,2019,December,5
4214,NS,2019,December,5
4214,ON,2019,December,10
4214,SK,2019,December,5
4411,AB,2019,December,25
4411,BC,2019,December,55
4411,ON,2019,December,10
4412,BC,2019,December,10
5121,BC,2019,December,5
5121,ON,2019,December,10
5122,BC,2019,December,5
5122,ON,2019,December,10
5123,ON,2019,December,5
5131,BC,2019,December,5
5241,BC,2019,December,20
5241,ON,2019,December,20
5241,QC,2019,December,15
6211,AB,2019,December,30
6211,BC,2019,December,15
6211,ON,2019,December,25
6211,QC,2019,December,10
6211,SK,2019,December,10
6221,BC,2019,December,10
6221,MB,2019,December,5
6221,ON,2019,December,35
6221,QC,2019,December,10
6222,ON,2019,December,5
6235,AB,2019,December,10
6235,BC,2019,December,10
6235,ON,2019,December,20
6311,AB,2019,December,75
6311,BC,2019,December,15
6311,MB,2019,December,10
6311,NB,2019,December,15
6311,NS,2019,December,15
6311,ON,2019,December,35
6311,SK,2019,December,40
6314,ON,2019,December,5
6315,AB,2019,December,5
6321,BC,2019,December,10
6321,ON,2019,December,5
6322,AB,2019,December,15
6322,BC,2019,December,95
6322,MB,2019,December,15
6322,NB,2019,December,10
6322,NL,2019,December,5
6322,NS,2019,December,10
6322,ON,2019,December,30
6322,SK,2019,December,15
6332,BC,2019,December,5
6332,ON,2019,December,10
6332,QC,2019,December,5
6513,BC,2019,December,10
6552,MB,2019,December,5
6552,NB,2019,December,5
6552,NS,2019,December,5
6552,PE,2019,December,10
6552,QC,2019,December,5
6711,BC,2019,December,15
6711,MB,2019,December,20
6711,YT,2019,December,5
7205,BC,2019,December,5
7231,ON,2019,December,10
7246,ON,2019,December,10
7251,BC,2019,December,10
7271,BC,2019,December,20
7271,ON,2019,December,5
7284,AB,2019,December,5
7302,BC,2019,December,5
7315,ON,2019,December,5
7321,BC,2019,December,5
7511,AB,2019,December,25
7511,BC,2019,December,10
7511,MB,2019,December,10
7511,NB,2019,December,10
7511,PE,2019,December,5
8252,AB,2019,December,10
8252,BC,2019,December,5
8252,SK,2019,December,5
9462,AB,2019,December,5
9462,MB,2019,December,10
,AB,2019,December,1615
,BC,2019,December,1935
,MB,2019,December,485
,NB,2019,December,150
,NL,2019,December,65
,NS,2019,December,190
,NT,2019,December,5
,ON,2019,December,5
,ON,2019,December,4660
,PE,2019,December,60
,QC,2019,December,1630
,SK,2019,December,380
,YT,2019,December,15
0013,BC,2019,February,5
0013,ON,2019,February,15
0013,QC,2019,February,5
0016,ON,2019,February,5
0111,ON,2019,February,15
0111,QC,2019,February,5
0112,ON,2019,February,10
0113,ON,2019,February,15
0114,ON,2019,February,5
0122,ON,2019,February,30
0122,QC,2019,February,100
0124,BC,2019,February,10
0124,ON,2019,February,55
0124,QC,2019,February,10
0125,ON,2019,February,20
0211,ON,2019,February,10
0211,QC,2019,February,5
0213,BC,2019,February,10
0213,ON,2019,February,45
0213,QC,2019,February,5
0213,SK,2019,February,5
0601,BC,2019,February,5
0601,ON,2019,February,30
0621,AB,2019,February,10
0621,BC,2019,February,20
0621,ON,2019,February,30
0631,AB,2019,February,10
0631,BC,2019,February,25
0631,NB,2019,February,5
0631,ON,2019,February,15
0711,BC,2019,February,10
0711,ON,2019,February,10
0714,ON,2019,February,5
0911,ON,2019,February,10
1111,AB,2019,February,5
1111,BC,2019,February,10
1111,MB,2019,February,5
1111,NS,2019,February,5
1111,ON,2019,February,60
1111,QC,2019,February,15
1112,BC,2019,February,10
1112,ON,2019,February,50
1114,ON,2019,February,20
1121,ON,2019,February,15
1122,BC,2019,February,5
1122,ON,2019,February,50
1122,QC,2019,February,10
1123,BC,2019,February,20
1123,NS,2019,February,5
1123,ON,2019,February,50
1123,QC,2019,February,10
1123,SK,2019,February,5
1211,ON,2019,February,5
1212,AB,2019,February,5
1212,ON,2019,February,10
1215,AB,2019,February,5
1215,BC,2019,February,5
1215,ON,2019,February,20
1221,AB,2019,February,5
1221,BC,2019,February,15
1221,MB,2019,February,5
1221,ON,2019,February,40
1221,QC,2019,February,5
1222,ON,2019,February,5
1223,BC,2019,February,5
1223,ON,2019,February,20
1225,ON,2019,February,5
1225,SK,2019,February,5
1241,AB,2019,February,10
1241,BC,2019,February,25
1241,ON,2019,February,45
1311,AB,2019,February,10
1311,BC,2019,February,10
1311,NS,2019,February,10
1311,ON,2019,February,30
1312,ON,2019,February,5
1411,MB,2019,February,5
2112,ON,2019,February,5
2121,ON,2019,February,10
2121,QC,2019,February,10
2131,BC,2019,February,10
2131,ON,2019,February,20
2131,QC,2019,February,10
2132,AB,2019,February,5
2132,BC,2019,February,5
2132,ON,2019,February,40
2133,BC,2019,February,5
2133,MB,2019,February,5
2133,ON,2019,February,35
2133,QC,2019,February,10
2134,AB,2019,February,5
2134,ON,2019,February,10
2141,ON,2019,February,20
2146,ON,2019,February,5
2147,ON,2019,February,25
2147,QC,2019,February,15
2151,ON,2019,February,10
2161,ON,2019,February,15
2171,AB,2019,February,15
2171,BC,2019,February,20
2171,NB,2019,February,5
2171,NS,2019,February,10
2171,ON,2019,February,165
2171,QC,2019,February,15
2171,SK,2019,February,15
2172,ON,2019,February,40
2173,AB,2019,February,5
2173,BC,2019,February,60
2173,NB,2019,February,5
2173,ON,2019,February,175
2173,QC,2019,February,5
2174,BC,2019,February,20
2174,MB,2019,February,10
2174,NS,2019,February,5
2174,ON,2019,February,130
2174,QC,2019,February,5
2174,SK,2019,February,10
2175,BC,2019,February,10
2175,ON,2019,February,30
2211,ON,2019,February,10
2221,ON,2019,February,5
2221,SK,2019,February,5
2231,ON,2019,February,5
2232,ON,2019,February,15
2232,SK,2019,February,5
2233,ON,2019,February,10
2241,ON,2019,February,10
2242,AB,2019,February,5
2242,ON,2019,February,10
2253,ON,2019,February,10
2253,SK,2019,February,5
2263,ON,2019,February,5
2281,BC,2019,February,5
2281,ON,2019,February,20
2281,QC,2019,February,5
2282,BC,2019,February,5
2282,NB,2019,February,5
2282,ON,2019,February,40
2282,PE,2019,February,15
2283,ON,2019,February,20
3012,BC,2019,February,5
3012,MB,2019,February,5
3012,ON,2019,February,5
3012,QC,2019,February,100
3111,BC,2019,February,5
3111,ON,2019,February,10
3112,AB,2019,February,10
3112,ON,2019,February,10
3113,ON,2019,February,30
3131,ON,2019,February,5
3131,QC,2019,February,5
3413,NS,2019,February,5
4011,AB,2019,February,5
4011,BC,2019,February,10
4011,MB,2019,February,5
4011,ON,2019,February,45
4011,QC,2019,February,5
4012,BC,2019,February,5
4012,ON,2019,February,25
4021,BC,2019,February,10
4021,MB,2019,February,5
4021,ON,2019,February,20
4031,BC,2019,February,10
4031,ON,2019,February,20
4031,QC,2019,February,5
4032,ON,2019,February,5
4112,ON,2019,February,25
4162,ON,2019,February,5
4163,ON,2019,February,30
4164,ON,2019,February,5
4165,ON,2019,February,10
4214,BC,2019,February,5
4214,ON,2019,February,5
4411,AB,2019,February,20
4411,BC,2019,February,15
4411,ON,2019,February,45
4412,ON,2019,February,15
5241,BC,2019,February,30
5241,ON,2019,February,15
5241,QC,2019,February,5
5242,ON,2019,February,5
6211,AB,2019,February,35
6211,BC,2019,February,15
6211,ON,2019,February,15
6211,QC,2019,February,5
6221,BC,2019,February,5
6221,ON,2019,February,35
6231,ON,2019,February,5
6235,BC,2019,February,5
6235,ON,2019,February,30
6311,AB,2019,February,50
6311,BC,2019,February,15
6311,MB,2019,February,10
6311,NB,2019,February,5
6311,NL,2019,February,5
6311,ON,2019,February,35
6311,PE,2019,February,5
6311,SK,2019,February,35
6314,BC,2019,February,5
6314,ON,2019,February,10
6315,AB,2019,February,5
6321,BC,2019,February,5
6322,BC,2019,February,25
6322,MB,2019,February,15
6322,NB,2019,February,5
6322,NS,2019,February,5
6322,ON,2019,February,15
6322,SK,2019,February,15
6421,AB,2019,February,5
6421,MB,2019,February,5
6541,MB,2019,February,5
6552,MB,2019,February,10
6552,NB,2019,February,5
6611,MB,2019,February,5
6711,MB,2019,February,10
6711,NT,2019,February,5
7231,ON,2019,February,15
7245,ON,2019,February,5
7246,ON,2019,February,10
7271,BC,2019,February,10
7511,AB,2019,February,15
7511,BC,2019,February,15
7511,MB,2019,February,5
7511,NB,2019,February,5
7511,NS,2019,February,5
8252,AB,2019,February,5
8252,SK,2019,February,5
9462,MB,2019,February,5
9463,NB,2019,February,5
,AB,2019,February,1735
,BC,2019,February,1555
,MB,2019,February,490
,NB,2019,February,115
,NL,2019,February,45
,NS,2019,February,155
,NT,2019,February,10
,ON,2019,February,5940
,PE,2019,February,85
,QC,2019,February,1305
,SK,2019,February,430
,YT,2019,February,5
0013,ON,2019,January,10
0111,BC,2019,January,5
0111,ON,2019,January,25
0111,QC,2019,January,5
0112,BC,2019,January,5
0112,ON,2019,January,10
0113,ON,2019,January,10
0114,ON,2019,January,10
0114,QC,2019,January,5
0121,ON,2019,January,5
0122,ON,2019,January,30
0122,QC,2019,January,125
0124,BC,2019,January,10
0124,MB,2019,January,5
0124,ON,2019,January,35
0125,ON,2019,January,15
0211,BC,2019,January,5
0211,ON,2019,January,5
0213,BC,2019,January,10
0213,ON,2019,January,35
0601,ON,2019,January,20
0621,AB,2019,January,10
0621,BC,2019,January,15
0621,MB,2019,January,5
0621,ON,2019,January,15
0631,AB,2019,January,10
0631,BC,2019,January,25
0631,ON,2019,January,20
0632,BC,2019,January,5
0711,BC,2019,January,5
0711,ON,2019,January,10
0714,ON,2019,January,5
1111,AB,2019,January,5
1111,BC,2019,January,15
1111,ON,2019,January,75
1111,QC,2019,January,10
1112,ON,2019,January,45
1113,ON,2019,January,10
1114,ON,2019,January,20
1121,ON,2019,January,15
1122,AB,2019,January,5
1122,ON,2019,January,45
1122,QC,2019,January,10
1123,BC,2019,January,20
1123,ON,2019,January,55
1215,AB,2019,January,5
1215,ON,2019,January,25
1221,BC,2019,January,15
1221,MB,2019,January,5
1221,ON,2019,January,40
1221,QC,2019,January,10
1223,ON,2019,January,20
1225,ON,2019,January,10
1241,AB,2019,January,5
1241,BC,2019,January,30
1241,NS,2019,January,5
1241,ON,2019,January,35
1242,ON,2019,January,5
1243,ON,2019,January,5
1252,ON,2019,January,5
1254,ON,2019,January,5
1311,BC,2019,January,5
1311,ON,2019,January,20
2121,ON,2019,January,5
2131,BC,2019,January,10
2131,ON,2019,January,20
2132,AB,2019,January,5
2132,BC,2019,January,10
2132,ON,2019,January,20
2133,BC,2019,January,10
2133,ON,2019,January,35
2133,QC,2019,January,10
2134,BC,2019,January,5
2134,ON,2019,January,5
2141,ON,2019,January,20
2145,AB,2019,January,5
2147,ON,2019,January,15
2147,QC,2019,January,15
2148,ON,2019,January,5
2151,ON,2019,January,10
2161,ON,2019,January,10
2171,BC,2019,January,35
2171,NB,2019,January,5
2171,NS,2019,January,5
2171,ON,2019,January,170
2171,QC,2019,January,15
2171,SK,2019,January,10
2172,BC,2019,January,10
2172,ON,2019,January,30
2173,AB,2019,January,5
2173,BC,2019,January,65
2173,ON,2019,January,130
2174,BC,2019,January,25
2174,NS,2019,January,5
2174,ON,2019,January,145
2174,QC,2019,January,10
2175,BC,2019,January,10
2175,ON,2019,January,25
2211,ON,2019,January,10
2221,ON,2019,January,5
2232,ON,2019,January,10
2233,ON,2019,January,15
2241,ON,2019,January,10
2242,ON,2019,January,5
2253,ON,2019,January,5
2281,BC,2019,January,5
2281,ON,2019,January,15
2281,QC,2019,January,5
2282,BC,2019,January,10
2282,ON,2019,January,40
2283,ON,2019,January,25
3012,BC,2019,January,15
3012,MB,2019,January,5
3012,NS,2019,January,5
3012,ON,2019,January,5
3012,QC,2019,January,75
3111,ON,2019,January,5
3112,AB,2019,January,5
3112,ON,2019,January,10
3113,AB,2019,January,5
3113,BC,2019,January,5
3113,ON,2019,January,30
3131,ON,2019,January,10
3219,ON,2019,January,5
3233,ON,2019,January,5
3413,NS,2019,January,5
4011,AB,2019,January,10
4011,BC,2019,January,15
4011,ON,2019,January,35
4011,QC,2019,January,5
4012,AB,2019,January,10
4012,BC,2019,January,5
4012,ON,2019,January,20
4021,BC,2019,January,10
4021,MB,2019,January,5
4021,ON,2019,January,15
4031,AB,2019,January,5
4031,BC,2019,January,5
4031,ON,2019,January,10
4032,ON,2019,January,10
4112,ON,2019,January,20
4154,ON,2019,January,5
4161,ON,2019,January,5
4162,ON,2019,January,5
4163,ON,2019,January,20
4165,ON,2019,January,5
4212,BC,2019,January,5
4212,ON,2019,January,10
4214,BC,2019,January,10
4214,ON,2019,January,10
4411,AB,2019,January,30
4411,BC,2019,January,25
4411,ON,2019,January,50
4412,ON,2019,January,15
5125,ON,2019,January,5
5131,BC,2019,January,5
5241,BC,2019,January,40
5241,ON,2019,January,15
6211,AB,2019,January,20
6211,BC,2019,January,10
6211,ON,2019,January,20
6221,ON,2019,January,25
6222,ON,2019,January,5
6235,BC,2019,January,10
6235,NS,2019,January,5
6235,ON,2019,January,25
6311,AB,2019,January,55
6311,BC,2019,January,15
6311,NB,2019,January,10
6311,NS,2019,January,5
6311,ON,2019,January,25
6311,SK,2019,January,30
6313,ON,2019,January,5
6314,ON,2019,January,10
6316,ON,2019,January,5
6321,ON,2019,January,5
6322,BC,2019,January,20
6322,NS,2019,January,5
6322,ON,2019,January,10
6322,SK,2019,January,5
6332,BC,2019,January,10
6341,BC,2019,January,10
6421,AB,2019,January,5
6552,MB,2019,January,5
6623,ON,2019,January,5
6711,BC,2019,January,10
6711,SK,2019,January,5
7231,ON,2019,January,20
7237,AB,2019,January,5
7246,ON,2019,January,15
7271,BC,2019,January,10
7271,ON,2019,January,5
7284,AB,2019,January,5
7321,BC,2019,January,5
7511,AB,2019,January,10
7511,BC,2019,January,15
7511,MB,2019,January,5
7511,NS,2019,January,5
9213,ON,2019,January,5
9462,AB,2019,January,5
,AB,2019,January,1685
,BC,2019,January,1445
,MB,2019,January,475
,NB,2019,January,95
,NL,2019,January,50
,NS,2019,January,170
,NT,2019,January,10
,ON,2019,January,5095
,PE,2019,January,70
,QC,2019,January,1485
,SK,2019,January,425
,YT,2019,January,10
0013,BC,2019,July,5
0013,ON,2019,July,20
0013,QC,2019,July,10
0015,ON,2019,July,10
0016,ON,2019,July,10
0111,BC,2019,July,10
0111,ON,2019,July,45
0111,QC,2019,July,15
0112,BC,2019,July,5
0112,ON,2019,July,25
0112,QC,2019,July,5
0113,BC,2019,July,5
0113,ON,2019,July,15
0114,BC,2019,July,5
0114,MB,2019,July,10
0114,ON,2019,July,20
0114,QC,2019,July,20
0121,ON,2019,July,10
0122,AB,2019,July,10
0122,BC,2019,July,10
0122,MB,2019,July,5
0122,ON,2019,July,65
0122,QC,2019,July,50
0124,BC,2019,July,25
0124,MB,2019,July,5
0124,ON,2019,July,110
0124,QC,2019,July,15
0124,SK,2019,July,10
0125,BC,2019,July,5
0125,ON,2019,July,20
0211,ON,2019,July,15
0211,QC,2019,July,10
0212,ON,2019,July,5
0213,BC,2019,July,20
0213,ON,2019,July,85
0213,QC,2019,July,10
0213,SK,2019,July,5
0423,SK,2019,July,5
0601,BC,2019,July,10
0601,ON,2019,July,55
0621,AB,2019,July,20
0621,BC,2019,July,55
0621,MB,2019,July,15
0621,ON,2019,July,45
0621,QC,2019,July,15
0631,AB,2019,July,15
0631,BC,2019,July,75
0631,MB,2019,July,10
0631,NB,2019,July,5
0631,NS,2019,July,5
0631,ON,2019,July,20
0632,ON,2019,July,5
0651,BC,2019,July,10
0711,BC,2019,July,10
0711,ON,2019,July,15
0714,ON,2019,July,5
0714,SK,2019,July,10
0731,ON,2019,July,10
0821,SK,2019,July,5
0911,MB,2019,July,5
0911,ON,2019,July,10
0911,SK,2019,July,25
1111,AB,2019,July,10
1111,BC,2019,July,40
1111,MB,2019,July,10
1111,NS,2019,July,15
1111,ON,2019,July,140
1111,QC,2019,July,35
1112,BC,2019,July,15
1112,ON,2019,July,110
1112,QC,2019,July,5
1112,SK,2019,July,15
1113,ON,2019,July,10
1114,AB,2019,July,5
1114,BC,2019,July,5
1114,NS,2019,July,10
1114,ON,2019,July,15
1121,AB,2019,July,5
1121,BC,2019,July,10
1121,ON,2019,July,45
1122,BC,2019,July,15
1122,ON,2019,July,95
1122,QC,2019,July,20
1122,SK,2019,July,15
1123,AB,2019,July,5
1123,BC,2019,July,50
1123,MB,2019,July,10
1123,NS,2019,July,15
1123,ON,2019,July,105
1123,QC,2019,July,15
1123,SK,2019,July,5
1211,ON,2019,July,10
1212,MB,2019,July,5
1212,ON,2019,July,15
1215,AB,2019,July,10
1215,BC,2019,July,20
1215,ON,2019,July,65
1215,QC,2019,July,5
1221,AB,2019,July,10
1221,BC,2019,July,50
1221,MB,2019,July,5
1221,NB,2019,July,5
1221,ON,2019,July,70
1221,QC,2019,July,15
1222,ON,2019,July,5
1222,QC,2019,July,5
1223,ON,2019,July,30
1225,BC,2019,July,5
1225,ON,2019,July,30
1225,SK,2019,July,5
1226,ON,2019,July,10
1241,AB,2019,July,20
1241,BC,2019,July,75
1241,MB,2019,July,10
1241,NS,2019,July,15
1241,ON,2019,July,100
1241,QC,2019,July,10
1241,SK,2019,July,5
1242,ON,2019,July,20
1243,ON,2019,July,10
1254,ON,2019,July,10
1311,AB,2019,July,5
1311,BC,2019,July,50
1311,MB,2019,July,5
1311,NB,2019,July,5
1311,NS,2019,July,10
1311,ON,2019,July,60
1311,QC,2019,July,15
1311,SK,2019,July,5
1312,ON,2019,July,5
1315,ON,2019,July,5
1431,MB,2019,July,5
1431,QC,2019,July,10
1525,MB,2019,July,5
2112,ON,2019,July,5
2112,QC,2019,July,5
2113,AB,2019,July,5
2113,BC,2019,July,5
2121,AB,2019,July,5
2121,BC,2019,July,10
2121,ON,2019,July,25
2121,QC,2019,July,10
2121,SK,2019,July,10
2123,SK,2019,July,5
2131,AB,2019,July,10
2131,BC,2019,July,15
2131,ON,2019,July,40
2131,QC,2019,July,20
2132,AB,2019,July,10
2132,BC,2019,July,10
2132,MB,2019,July,5
2132,ON,2019,July,70
2132,QC,2019,July,10
2132,SK,2019,July,5
2133,BC,2019,July,10
2133,MB,2019,July,5
2133,ON,2019,July,55
2133,QC,2019,July,10
2134,ON,2019,July,20
2134,QC,2019,July,5
